,건물주소1,건물주소2,검사유효기간(시작일자),검사유효기간(종료일자),건물명,승강기고유번호,승강기종류,승강기상태,최초설치일자,설치일자,최대정원,정격속도,운행층수
2104,서울특별시 강남구 테헤란로 421,(삼성동),20240419,20241018,암천빌딩,0099653,승객용,운행중,19921230,19921230,15,1,7
2105,서울특별시 강남구 테헤란로 114,(역삼동),20231112,20241111,역삼빌딩,0078321,승객용,운행중,19960110,20201112,18,3.5,21
2106,서울특별시 강남구 삼성로 511,(삼성동),20240116,20250115,골든타워,0105427,소방구조용,운행중,19950619,20150714,11,1.75,28
2107,서울특별시 강남구 테헤란로 445,(삼성동),20231128,20241127,본솔빌딩,0066096,소방구조용,운행중,19961001,20180307,11,1.75,22
2108,서울특별시 강남구 개포로 621,(개포동),20231211,20241210,서울주택도시공사,0065126,소방구조용,운행중,19980518,20190327,13,3,19
2109,서울특별시 강남구 논현로105길 52,(역삼동),20231201,20241130,리치타워아파트,0057463,승객용,운행중,19951228,20201201,8,1,7
2110,서울특별시 강남구 학동로105길 30,(청담동),20230917,20240916,청담신동아아파트,0075872,승객용,운행중,19961121,20200917,9,1.5,15
2111,서울특별시 강남구 학동로64길 14,(삼성동),20240603,20241202,삼성동현대아파트,0067528,소방구조/장애인용,운행중,19980818,19980818,15,1.5,22
2112,서울특별시 강남구 테헤란로7길 21,(역삼동),20240711,20250710,국립어린이청소년도서관,0056836,승객화물용,운행중,19810104,20220127,15,1,6
2113,서울특별시 강남구 언주로 850,(신사동),20230902,20240901,스타빌딩,0045525,승객용,운행중,20000718,20000718,9,1,6
2114,서울특별시 강남구 압구정동,378 선상,20180216,20190215,(주)선스톤쉬핑,0079857,승객용,운행중지(검사연기),20000727,20000727,9,1,4
2115,서울특별시 강남구 영동대로 513,(삼성동),20231002,20241001,무역센터전시동,0067203,승객용,운행중,20000117,20000117,15,1.75,7
2116,서울특별시 강남구 도곡로78길 13,(대치동),20240311,20250310,대치삼성3차아파트,0008321,장애인용,운행중,20000126,20000126,15,1,7
2117,서울특별시 강남구 도곡로78길 13,(대치동),20240311,20250310,대치삼성3차아파트,0008323,장애인용,운행중,20000126,20000126,15,1,8
2118,서울특별시 강남구 테헤란로103길 17,(삼성동),20240514,20250513,정석빌딩,0033013,승객용,운행중,20000121,20210716,10,1.75,8
2119,서울특별시 강남구 영동대로 511,(삼성동),20231011,20241010,무역센터컨벤션,0067229,승객용,운행중,20000217,20000217,24,1.75,5
2120,서울특별시 강남구 영동대로 511,(삼성동),20231011,20241010,무역센터컨벤션,0067230,승객용,운행중,20000217,20000217,24,1.75,5
2121,서울특별시 강남구 영동대로 511,(삼성동),20231218,20241217,무역센터컨벤션,0067215,장애인용,운행중,20000218,20000218,24,1.75,4
2122,서울특별시 강남구 영동대로 511,(삼성동),20231218,20241217,무역센터컨벤션,0067216,장애인용,운행중,20000218,20000218,24,1.75,4
2123,서울특별시 강남구 영동대로 511,(삼성동),20231011,20241010,무역센터컨벤션,0067227,승객용,운행중,20000217,20000217,24,1.75,4
2124,서울특별시 강남구 영동대로 511,(삼성동),20231107,20241106,무역센터컨벤션,0067221,장애인용,운행중,20000218,20000218,24,1.75,5
2125,서울특별시 강남구 영동대로 511,(삼성동),20231107,20241106,무역센터컨벤션,0067224,승객화물용,운행중,20000217,20000217,38,1,7
2126,서울특별시 강남구 영동대로 511,(삼성동),20231107,20241106,무역센터컨벤션,0067226,승객화물용,운행중,20000217,20000217,38,1,7
2128,서울특별시 강남구 영동대로 517,(삼성동),20240331,20250330,아셈타워,0067280,승객용,운행중,20000229,20000229,24,6,7
2129,서울특별시 강남구 개포로31길 48,(개포동),20240512,20250511,남부적십자혈액원,0007960,장애인용,운행중,20000504,20230512,15,1,4
2130,서울특별시 강남구 봉은사로 509,(삼성동),20231208,20241207,수당빌딩,0077009,장애인용,운행중,19850601,20001031,15,1,7
2131,서울특별시 강남구 영동대로 407,(대치동),20231207,20241206,코니빌딩,0067639,장애인용,운행중,20000509,20201207,10,1.5,9
2132,서울특별시 강남구 테헤란로87길 13,(삼성동),20240422,20250421,서영빌딩,0077183,장애인용,운행중,20001130,20220422,13,2,21
2133,서울특별시 강남구 언주로154길 16,(신사동),20231101,20241031,서울레이저빌딩,0067914,승객용,운행중,20001024,20001024,9,1,5
2134,서울특별시 강남구 테헤란로 152,(역삼동),20240214,20250213,강남파이낸스센터(주),0079605,승객용,운행중,20001101,20001101,21,2,8
2135,서울특별시 강남구 테헤란로 152,(역삼동),20240519,20250518,강남파이낸스센터(주),0079603,장애인용,운행중,20001101,20001101,21,2,9
2136,서울특별시 강남구 테헤란로 152,(역삼동),20240720,20250719,강남파이낸스센터(주),0079608,승객용,운행중,20001101,20001101,24,2.5,16
2137,서울특별시 강남구 테헤란로 152,(역삼동),20231111,20241110,강남파이낸스센터(주),0079612,승객용,운행중,20001101,20001101,24,2.5,16
2138,서울특별시 강남구 테헤란로 152,(역삼동),20230907,20240906,강남파이낸스센터(주),0079613,승객용,운행중,20001101,20001101,24,2.5,16
2139,서울특별시 강남구 테헤란로 152,(역삼동),20231227,20241226,강남파이낸스센터(주),0079614,승객용,운행중,20001102,20001102,24,2.5,16
2140,서울특별시 강남구 테헤란로 152,(역삼동),20231229,20241228,강남파이낸스센터(주),0079611,승객용,운행중,20001102,20001102,24,2.5,17
2141,서울특별시 강남구 테헤란로 152,(역삼동),20231229,20241228,강남파이낸스센터(주),0079607,장애인용,운행중,20001102,20001102,24,2.5,17
